0.000000000000000000e+00,4.239732975383244534e-02
2.630897609685148852e-01,1.637726871247177085e-01
5.261795219370297705e-01,4.271507655879677734e-01
7.892692829055446557e-01,8.618890055333229272e-01
1.052359043874059541e+00,1.473525931212372075e+00
1.315448804842574315e+00,2.250316423200963367e+00
1.578538565811089311e+00,3.190537001249130977e+00
1.841628326779604308e+00,4.296969996939125735e+00
2.104718087748119082e+00,5.547485942751052335e+00
2.367807848716633856e+00,6.978693768166362332e+00
2.630897609685148630e+00,8.635538602497186744e+00
2.893987370653663849e+00,1.049199288969036559e+01
3.157077131622178623e+00,1.242880087838934777e+01
3.420166892590693397e+00,1.450482364635010590e+01
3.683256653559208615e+00,1.687021165471167095e+01
3.946346414527723390e+00,1.939747331683790676e+01
4.209436175496238164e+00,2.195249182056469195e+01
4.472525936464752938e+00,2.468510017867744466e+01
4.735615697433267712e+00,2.763823957803722564e+01
4.998705458401782487e+00,3.067429919655332426e+01
5.261795219370297261e+00,3.393208501850096326e+01
5.524884980338812923e+00,3.767575715106300294e+01
5.787974741307327697e+00,4.186171425120610934e+01
6.051064502275842472e+00,4.617953661178106728e+01
6.314154263244357246e+00,5.017410664011257637e+01
6.577244024212872020e+00,5.375075226070091361e+01
6.840333785181386794e+00,5.748628977748006008e+01
7.103423546149901568e+00,6.185853377618379767e+01
7.366513307118417231e+00,6.685042502650904339e+01
7.629603068086932005e+00,7.233474925571738368e+01
7.892692829055446779e+00,7.746288553074647609e+01
8.155782590023960665e+00,8.219393942029816458e+01
8.418872350992476328e+00,8.741703683710565542e+01
8.681962111960991990e+00,9.303842078543621597e+01
8.945051872929505876e+00,9.902210455375644926e+01
9.208141633898021539e+00,1.056025377481036429e+02
9.471231394866535425e+00,1.121354697637218578e+02
9.734321155835051087e+00,1.178277544962233634e+02
9.997410916803564973e+00,1.239193656284820406e+02
1.026050067777208064e+01,1.305350225865670666e+02
1.052359043874059452e+01,1.367621018950602831e+02
1.078668019970911018e+01,1.438611227352830042e+02
1.104976996067762585e+01,1.518216611512625605e+02
1.131285972164613973e+01,1.593303311492221042e+02
1.157594948261465539e+01,1.656960499739203385e+02
1.183903924358316928e+01,1.716886426025843662e+02
1.210212900455168494e+01,1.786651339442708775e+02
1.236521876552019883e+01,1.868903797551607227e+02
1.262830852648871449e+01,1.967178525563815583e+02
1.289139828745723015e+01,2.065369545968638931e+02
1.315448804842574404e+01,2.153420596030240688e+02
1.341757780939425970e+01,2.249647283815229173e+02
1.368066757036277359e+01,2.341796121822634689e+02
1.394375733133128925e+01,2.423929721753086710e+02
1.420684709229980314e+01,2.493089103321605364e+02
1.446993685326831880e+01,2.566399890596611613e+02
1.473302661423683446e+01,2.651516830530991342e+02
1.499611637520534835e+01,2.743064885856990713e+02
1.525920613617386401e+01,2.842775124593046030e+02
1.552229589714237790e+01,2.965686692156287450e+02
1.578538565811089356e+01,3.090792905310736955e+02
1.604847541907940922e+01,3.186348275722913854e+02
1.631156518004792133e+01,3.290858589432868939e+02
1.657465494101643699e+01,3.417383653906646828e+02
1.683774470198495266e+01,3.524640897835667488e+02
1.710083446295346832e+01,3.639018306733815962e+02
1.736392422392198398e+01,3.776279177263828046e+02
1.762701398489049609e+01,3.884603119418887331e+02
1.789010374585901175e+01,3.975293724520942646e+02
1.815319350682752741e+01,4.103392857708757333e+02
1.841628326779604308e+01,4.245323240240429641e+02
1.867937302876455519e+01,4.380600266786141219e+02
1.894246278973307085e+01,4.516144170329212102e+02
1.920555255070158651e+01,4.630168593131779744e+02
1.946864231167010217e+01,4.729364427516401861e+02
1.973173207263861784e+01,4.852108887005682050e+02
1.999482183360712995e+01,4.992439380704777818e+02
2.025791159457564561e+01,5.117187144850085474e+02
2.052100135554416127e+01,5.214447630572625485e+02
2.078409111651267693e+01,5.344595090025472928e+02
2.104718087748118904e+01,5.488002526227099906e+02
2.131027063844970471e+01,5.589089152557186253e+02
2.157336039941822037e+01,5.717777919089106717e+02
2.183645016038673603e+01,5.873987376531949849e+02
2.209953992135525169e+01,5.998518623718744038e+02
2.236262968232376380e+01,6.137362701923460691e+02
2.262571944329227946e+01,6.295874155368334186e+02
2.288880920426079513e+01,6.456401704715320875e+02
2.315189896522931079e+01,6.617973546559901479e+02
2.341498872619782645e+01,6.795897392876632921e+02
2.367807848716633856e+01,7.013182649643429158e+02
2.394116824813485422e+01,7.193915938305095779e+02
2.420425800910336989e+01,7.326377974465609668e+02
2.446734777007188555e+01,7.499423070869748926e+02
2.473043753104039766e+01,7.690502467810596272e+02
2.499352729200891332e+01,7.814268751567932441e+02
2.525661705297742898e+01,7.899965304672232378e+02
2.551970681394594465e+01,8.045642137746699518e+02
2.578279657491446031e+01,8.190482282608817286e+02
2.604588633588297242e+01,8.323596090237866747e+02
2.630897609685148808e+01,8.516668257552175874e+02
2.657206585782000374e+01,8.764294834835321808e+02
2.683515561878851940e+01,8.984940177843166111e+02
2.709824537975703151e+01,9.108026630611759629e+02
2.736133514072554718e+01,9.204899252129623619e+02
2.762442490169406284e+01,9.366292110702287346e+02
2.788751466266257850e+01,9.598820933341941100e+02
2.815060442363109416e+01,9.803555506674603066e+02
2.841369418459960627e+01,1.000030336893386789e+03
2.867678394556812194e+01,1.022025523379535571e+03
2.893987370653663760e+01,1.035225202618787080e+03
2.920296346750515326e+01,1.045915925798659146e+03
2.946605322847366892e+01,1.069897681950515107e+03
2.972914298944218103e+01,1.103830075265094592e+03
2.999223275041069670e+01,1.129754886097720373e+03
3.025532251137921236e+01,1.148629624350097629e+03
3.051841227234772802e+01,1.171423621070806348e+03
3.078150203331624013e+01,1.190210071390982648e+03
3.104459179428475579e+01,1.205575348043010081e+03
3.130768155525327145e+01,1.225947997620794922e+03
3.157077131622178712e+01,1.242737206958299339e+03
3.183386107719030278e+01,1.258792001440612239e+03
3.209695083815881844e+01,1.281368116746521082e+03
3.236004059912733055e+01,1.310098305428725325e+03
3.262313036009584266e+01,1.331697915110939903e+03
3.288622012106436188e+01,1.350656755085381519e+03
3.314930988203287399e+01,1.378935454049978489e+03
3.341239964300139320e+01,1.403719782996876802e+03
3.367548940396990531e+01,1.414121658860582784e+03
3.393857916493841742e+01,1.415835371330959788e+03
3.420166892590693664e+01,1.428823399244490702e+03
3.446475868687544875e+01,1.455021672986518979e+03
3.472784844784396796e+01,1.487678305424353312e+03
3.499093820881248007e+01,1.514406062113687994e+03
3.525402796978099218e+01,1.526853345102316098e+03
3.551711773074951140e+01,1.544961010729763075e+03
3.578020749171802350e+01,1.575901862199322295e+03
3.604329725268654272e+01,1.602330738057482904e+03
3.630638701365505483e+01,1.621779423898129380e+03
3.656947677462356694e+01,1.639533100450459642e+03
3.683256653559208615e+01,1.660481412359453543e+03
3.709565629656059826e+01,1.696629172358707137e+03
3.735874605752911037e+01,1.740145972189431177e+03
3.762183581849762959e+01,1.767064762553580294e+03
3.788492557946614170e+01,1.778994392237010288e+03
3.814801534043466091e+01,1.785408031418323162e+03
3.841110510140317302e+01,1.802218881788642875e+03
3.867419486237168513e+01,1.834577267594904697e+03
3.893728462334020435e+01,1.869188169898643764e+03
3.920037438430871646e+01,1.898377454206868379e+03
3.946346414527723567e+01,1.932961627586068062e+03
3.972655390624574778e+01,1.971299550973024679e+03
3.998964366721425989e+01,2.005647493118161492e+03
4.025273342818277911e+01,2.035245458288522968e+03
4.051582318915129122e+01,2.065568606794669449e+03
4.077891295011981043e+01,2.095565980039805709e+03
4.104200271108832254e+01,2.112092983568287309e+03
4.130509247205683465e+01,2.123018795353727000e+03
4.156818223302535387e+01,2.144202889545581002e+03
4.183127199399386598e+01,2.166379779467165918e+03
4.209436175496237809e+01,2.191626058330043634e+03
4.235745151593089730e+01,2.207841454648216313e+03
4.262054127689940941e+01,2.234161813489973611e+03
4.288363103786792863e+01,2.273976768896099657e+03
4.314672079883644074e+01,2.305514433820784234e+03
4.340981055980495285e+01,2.337704694962980284e+03
4.367290032077347206e+01,2.365281017148954561e+03
4.393599008174198417e+01,2.391128818882079031e+03
4.419907984271050339e+01,2.404955499629822953e+03
4.446216960367901549e+01,2.421302878026082453e+03
4.472525936464752760e+01,2.451075664173997666e+03
4.498834912561604682e+01,2.494679951989709025e+03
4.525143888658455893e+01,2.539195988490441778e+03
4.551452864755307814e+01,2.565452667386085977e+03
4.577761840852159025e+01,2.576854448431737183e+03
4.604070816949010236e+01,2.599849143467403337e+03
4.630379793045862158e+01,2.650969917762149635e+03
4.656688769142713369e+01,2.707359694626927649e+03
4.682997745239565290e+01,2.736738659271748475e+03
4.709306721336416501e+01,2.757479983299859214e+03
4.735615697433267712e+01,2.793701296887783883e+03
4.761924673530119634e+01,2.817548716001316734e+03
4.788233649626970845e+01,2.832296196959553981e+03
4.814542625723822056e+01,2.853141317345179232e+03
4.840851601820673977e+01,2.897574585297765225e+03
4.867160577917525188e+01,2.959730429670862122e+03
4.893469554014377110e+01,2.997133339843505837e+03
4.919778530111228321e+01,3.014542003797323105e+03
4.946087506208079532e+01,3.050943481601711483e+03
4.972396482304931453e+01,3.083118206477976855e+03
4.998705458401782664e+01,3.102139541426548931e+03
5.025014434498634586e+01,3.126489316960381529e+03
5.051323410595485797e+01,3.152120836001593489e+03
5.077632386692337008e+01,3.182601194721797583e+03
5.103941362789188929e+01,3.211894495869347338e+03
5.130250338886040140e+01,3.240406490551496972e+03
5.156559314982892062e+01,3.260780975475731793e+03
5.182868291079743273e+01,3.281013913861871060e+03
5.209177267176594484e+01,3.328348632827914571e+03
5.235486243273445695e+01,3.387018876579858897e+03
