0.000000000000000000e+00,2.075310851025151671e-01
1.495287300404991804e+00,3.755656756711641675e-01
2.990574600809983608e+00,6.728023990058301651e-01
4.485861901214975411e+00,1.078223632682827837e+00
5.981149201619967215e+00,1.554116467611479369e+00
7.476436502024959019e+00,2.084439665358746918e+00
8.971723802429950823e+00,2.677966914241086016e+00
1.046701110283494174e+01,3.310618678633562073e+00
1.196229840323993443e+01,3.932479983084037567e+00
1.345758570364492712e+01,4.553916067476982299e+00
1.495287300404991804e+01,5.200863077069612928e+00
1.644816030445490895e+01,5.848080958720577094e+00
1.794344760485990165e+01,6.454965874166915363e+00
1.943873490526489434e+01,7.079423793130644071e+00
2.093402220566988348e+01,7.750069528788041673e+00
2.242930950607487617e+01,8.403347126545332557e+00
2.392459680647986886e+01,9.065851450522636412e+00
2.541988410688486155e+01,9.721711010968531852e+00
2.691517140728985424e+01,1.035746198392577533e+01
2.841045870769484338e+01,1.093399476990312280e+01
2.990574600809983608e+01,1.146324787638870646e+01
3.140103330850482877e+01,1.206105357253719390e+01
3.289632060890981791e+01,1.275876222496433421e+01
3.439160790931481415e+01,1.350727199961647074e+01
3.588689520971980329e+01,1.424305965576636801e+01
3.738218251012479243e+01,1.489034829850449348e+01
3.887746981052978867e+01,1.544746422475563641e+01
4.037275711093477781e+01,1.600328604793677911e+01
4.186804441133976695e+01,1.664746819848079440e+01
4.336333171174476320e+01,1.723168220660086902e+01
4.485861901214975234e+01,1.776339183442871672e+01
4.635390631255474858e+01,1.839799878694771706e+01
4.784919361295973772e+01,1.902670572852073860e+01
4.934448091336472686e+01,1.961524109532238569e+01
5.083976821376972310e+01,2.019599173942656734e+01
5.233505551417471224e+01,2.086414079856290371e+01
5.383034281457970849e+01,2.164995934547507517e+01
5.532563011498469763e+01,2.241437615744968426e+01
5.682091741538968677e+01,2.310660520850410649e+01
5.831620471579468301e+01,2.379006009888962936e+01
5.981149201619967215e+01,2.459246607751789426e+01
6.130677931660466129e+01,2.525687112939870360e+01
6.280206661700965753e+01,2.569556648715091995e+01
6.429735391741465378e+01,2.616383525592576476e+01
6.579264121781963581e+01,2.674626004930405188e+01
6.728792851822463206e+01,2.723426558078132587e+01
