0.000000000000000000e+00,2.076871065605953234e-02
1.551157091013994904e+00,3.355997721885746465e-02
3.102314182027989808e+00,5.348821604314924621e-02
4.653471273041985157e+00,7.527013922477029939e-02
6.204628364055979617e+00,9.361018941379585512e-02
7.755785455069974077e+00,1.068034965043512252e-01
9.306942546083970313e+00,1.157718840523216386e-01
1.085809963709796477e+01,1.208622257008050010e-01
1.240925672811195923e+01,1.226896875094945910e-01
1.396041381912595369e+01,1.231885483880881121e-01
1.551157091013994815e+01,1.229733818446535620e-01
1.706272800115394261e+01,1.218825060974140090e-01
1.861388509216794063e+01,1.204941321114080810e-01
2.016504218318193509e+01,1.201130376943245898e-01
2.171619927419592955e+01,1.211756959850482235e-01
2.326735636520992401e+01,1.222090572041534678e-01
2.481851345622391847e+01,1.220113136674083332e-01
2.636967054723791293e+01,1.211328910132375564e-01
2.792082763825190739e+01,1.205333903104511134e-01
2.947198472926590185e+01,1.210375564141667054e-01
3.102314182027989631e+01,1.219812717173004019e-01
3.257429891129389432e+01,1.221531476598533977e-01
3.412545600230788523e+01,1.217758987750222482e-01
3.567661309332188324e+01,1.219804547277137524e-01
3.722777018433588125e+01,1.230663212867416506e-01
3.877892727534987216e+01,1.239860474269570273e-01
4.033008436636387017e+01,1.240087165828909210e-01
4.188124145737786108e+01,1.229971282285040879e-01
4.343239854839185909e+01,1.214088079174634460e-01
4.498355563940585000e+01,1.202174838884943475e-01
4.653471273041984801e+01,1.201125595699417126e-01
4.808586982143383892e+01,1.203739128500541239e-01
4.963702691244783693e+01,1.203850687697234911e-01
5.118818400346183495e+01,1.212296694520354767e-01
5.273934109447582586e+01,1.223320020030525812e-01
5.429049818548982387e+01,1.223619260745884008e-01
5.584165527650381478e+01,1.223616792116298951e-01
5.739281236751781279e+01,1.224303255029008664e-01
5.894396945853180370e+01,1.215269513436010584e-01
6.049512654954580171e+01,1.213467690892424955e-01
6.204628364055979262e+01,1.222136878002925281e-01
6.359744073157379063e+01,1.229588072401192056e-01
