0,0,0
0.1,0,0
0.2,0,0
0.3,0,0
0.4,0,0
0.5,0,0
0.6,0,0
0.7,0,0
0.8,0,0
0.9,0,0
1,0,0
1.1,0,0
1.2,0,0
1.3,0,0
1.4,0,0
1.5,0,0
1.6,0,0
1.7,0,0
1.8,0,0
1.9,0,0
2,0,0
2.1,0,0
2.2,0,0
2.3,0,0
2.4,0,0
2.5,0,0
2.6,0,0
2.7,0,0
2.8,0,0
2.9,0,0
3,0,0
3.1,0,0
3.2,0,0
3.3,0,0
3.4,0,0
3.5,0,0
3.6,0,0
3.7,0,0
3.8,0,0
3.9,0,0
4,0,0
4.1,0,0
4.2,0,0
4.3,0,0
4.4,0,0
4.5,0,0
4.6,0,0
4.7,0,0
4.8,0,0
4.9,0,0
5,0,0
5.1,0,0
5.2,0,0
5.3,0,0
5.4,0,0
5.5,0,0
5.6,0,0
5.7,0,0
5.8,0,0
5.9,0,0
6,0,0
6.1,0,0
6.2,0,0
6.3,0,0
6.4,0,0
6.5,0,0
6.6,0,0
6.7,0,0
6.8,0,0
6.9,0,0
7,0,0
7.1,0,0
7.2,0,0
7.3,0,0
7.4,0,0
7.5,0,0
7.6,0,0
7.7,0,0
7.8,0,0
7.9,0,0
8,0,0
8.1,0,0
8.2,0,0
8.3,0,0
8.4,0,0
8.5,0,0
8.6,0,0
8.7,0,0
8.8,0,0
8.9,0,0
9,0,0
9.1,0,0
9.2,0,0
9.3,0,0
9.4,0,0
9.5,0,0
9.6,0,0
9.7,0,0
9.8,0,0
9.9,0,0
10,0,0
10.1,0,0
10.2,0,0
10.3,0,0.00488800000000000
10.4,0,0
10.5,0,0
10.6,0,0
10.7,0,0
10.8,0,0
10.9,0,0
11,0,0
11.1,0,0
11.2,0,0
11.3,0,0
11.4,0,0
11.5,0,0
11.6,0,0
11.7,0,0
11.8,0,0
11.9,0,0
12,0,0
12.1,0,0
12.2,0,0
12.3,0,0
12.4,0,0
12.5,0,0
12.6,0,0
12.7,0,0
12.8,0,0
12.9,0,0
13,0,0
13.1,0,0
13.2,0,0
13.3,0,0
13.4,0,0
13.5,0,0
13.6,0,0
13.7,0,0
13.8,0,0
13.9,0,0
14,0,0
14.1,0,0
14.2,0,0
14.3,0,0
14.4,0,0
14.5,0,0
14.6,0,0
14.7,0,0
14.8,0,0
14.9,0,0
15,5,0
15.1,5,0
15.2,5,0.146628000000000
15.3,5,0.351906000000000
15.4,5,0.581623000000000
15.5,5,0.772239000000000
15.6,5,0.967742000000000
15.7,5,1.1485830000000
15.8,5,1.33431100000000
15.9,5,1.49560100000000
16,5,1.66666700000000
16.1,5,1.83284500000000
16.2,5,1.97947200000000
16.3,5,2.13098700000000
16.4,5,2.28250200000000
16.5,5,2.41446700000000
16.6,5,2.54154400000000
16.7,5,2.66862200000000
16.8,5,2.79081100000000
16.9,5,2.90811300000000
17,5,3.02052800000000
17.1,5,3.12316700000000
17.2,5,3.21114400000000
17.3,5,3.31867100000000
17.4,5,3.40664700000000
17.5,5,3.49462400000000
17.6,5,3.56793700000000
17.7,5,3.65102600000000
17.8,5,3.71456500000000
17.9,5,3.78787900000000
18,5,3.841642000000
18.1,5,3.90518100000000
18.2,5,3.96383200000000
18.3,5,4.01270800000000
18.4,4.24434300000000,4.04203300000000
18.5,3.2222940000000,4.0713590000000
18.6,2.99481900000000,4.02248300000000
18.7,3.56476900000000,3.90029300000000
18.8,4.77887300000000,3.72434000000000
18.9,5,3.62658800000000
19,4.97021500000000,3.61681300000000
19.1,4.29147600000000,3.64125100000000
19.2,3.34132700000000,3.69012700000000
19.3,2.86678200000000,3.69012700000000
19.4,3.30881900000000,3.60215100000000
19.5,4.01503500000000,3.49462400000000
19.6,4.43874000000000,3.42131000000000
19.7,4.65825100000000,3.37243400000000
19.8,3.94386800000000,3.41642200000000
19.9,3.14831500000000,3.4652980000000
20,2.98113100000000,3.45063500000000
20.1,2.97679200000000,3.42131000000000
20.2,3.50183100000000,3.34310900000000
20.3,4.13156300000000,3.26002000000000
20.4,4.15645300000000,3.24046900000000
20.5,3.88926000000000,3.25024400000000
20.6,3.4116600000000,3.27957000000000
20.7,3.06665800000000,3.29423300000000
20.8,2.96618000000000,3.28445700000000
20.9,3.53440000000000,3.21114400000000
21,3.84750400000000,3.16715500000000
21.1,3.98717100000000,3.14271700000000
21.2,3.63443000000000,3.16715500000000
21.3,3.21396300000000,3.19648100000000
21.4,2.97701700000000,3.20625600000000
21.5,3.08979700000000,3.18181800000000
21.6,3.42306600000000,3.13783000000000
21.7,3.73566100000000,3.09872900000000
21.8,3.87145800000000,3.0791790000000
21.9,3.66424900000000,3.09384200000000
22,3.24327300000000,3.12805500000000
22.1,2.90061400000000,3.1524930000000
22.2,2.79575700000000,3.1524930000000
22.3,3.1491910000000,3.10850400000000
22.4,3.68563600000000,3.04985300000000
22.5,3.85504100000000,3.03030300000000
22.6,3.83420400000000,3.03030300000000
22.7,3.50784000000000,3.05962900000000
22.8,3.11038900000000,3.09384200000000
22.9,2.68941400000000,3.12805500000000
23,2.80504500000000,3.10850400000000
23.1,3.39241100000000,3.04496600000000
23.2,3.71794000000000,3.01075300000000
23.3,3.81238900000000,3.00097800000000
23.4,3.55711100000000,3.02541500000000
23.5,3.13226500000000,3.06451600000000
23.6,3.13882400000000,3.05962900000000
23.7,2.89413700000000,3.0791790000000
23.8,3.09429800000000,3.05474100000000
23.9,3.41310600000000,3.02052800000000
24,3.60267500000000,3.00097800000000
24.1,3.60200300000000,3.00097800000000
24.2,3.65225200000000,2.9960900000000
24.3,3.14572900000000,3.04496600000000
