0,0,0
0.1,0,0
0.2,0,0
0.3,0,0
0.4,0,0
0.5,0,0
0.6,0,0
0.7,0,0
0.8,0,0
0.9,0,0
1,0,0
1.1,0,0
1.2,0,0
1.3,0,0
1.4,0,0
1.5,0,0
1.6,0,0.00488800000000000
1.7,0,0
1.8,0,0
1.9,0,0
2,0,0.00488800000000000
2.1,0,0.00488800000000000
2.2,0,0
2.3,0,0
2.4,0,0
2.5,0,0
2.6,0,0
2.7,0,0
2.8,0,0
2.9,0,0
3,0,0
3.1,0,0
3.2,0,0
3.3,0,0
3.4,0,0
3.5,0,0
3.6,0,0
3.7,0,0
3.8,0,0
3.9,0,0
4,0,0
4.1,0,0
4.2,0,0
4.3,0,0
4.4,0,0
4.5,0,0
4.6,0,0
4.7,0,0
4.8,0,0
4.9,0,0
5,0,0
5.1,0,0
5.2,0,0
5.3,0,0
5.4,0,0
5.5,0,0
5.6,0,0
5.7,0,0
5.8,0,0
5.9,0,0
6,0,0
6.1,0,0
6.2,0,0
6.3,0,0
6.4,0,0
6.5,0,0
6.6,0,0
6.7,0,0
6.8,0,0
6.9,0,0
7,0,0
7.1,0,0
7.2,0,0
7.3,0,0
7.4,0,0
7.5,0,0
7.6,0,0
7.7,0,0.00488800000000000
7.8,0,0
7.9,0,0
8,0,0
8.1,0,0
8.2,0,0
8.3,0,0
8.4,0,0
8.5,0,0
8.6,0,0
8.7,0,0
8.8,0,0
8.9,0,0
9,0,0
9.1,0,0
9.2,0,0
9.3,0,0
9.4,0,0
9.5,0,0
9.6,0,0
9.7,0,0
9.8,0,0
9.9,0,0
10,0,0
10.1,0,0
10.2,0,0
10.3,0,0
10.4,0,0
10.5,0,0
10.6,0,0
10.7,0,0
10.8,0,0
10.9,0,0
11,0,0
11.1,0,0
11.2,0,0
11.3,0,0
11.4,0,0
11.5,0,0
11.6,0,0
11.7,0,0
11.8,0,0
11.9,0,0
12,0,0
12.1,0,0
12.2,0,0
12.3,0,0
12.4,0,0
12.5,0,0
12.6,0,0
12.7,0,0
12.8,0,0
12.9,0,0
13,0,0
13.1,0,0
13.2,0,0
13.3,0,0
13.4,0,0
13.5,0,0
13.6,0,0
13.7,0,0
13.8,0,0
13.9,0,0
14,0,0
14.1,0,0
14.2,0,0
14.3,0,0
14.4,0,0
14.5,0,0
14.6,0,0
14.7,0,0
14.8,0,0
14.9,0,0
15,5,0
15.1,5,0
15.2,5,0.0733140000000000
15.3,5,0.190616000000000
15.4,5,0.327468000000000
15.5,5,0.454545000000000
15.6,5,0.571848000000000
15.7,5,0.684262000000000
15.8,5,0.796676000000000
15.9,5,0.918866000000000
16,5,1.03128100000000
16.1,5,1.14369500000000
16.2,5,1.24144700000000
16.3,5,1.35386100000000
16.4,5,1.4613880000000
16.5,5,1.55914000000000
16.6,5,1.67155400000000
16.7,5,1.7644180000000
16.8,5,1.86217000000000
16.9,5,1.96480900000000
17,5,2.06256100000000
17.1,5,2.1603130000000
17.2,5,2.25806500000000
17.3,5,2.34604100000000
17.4,5,2.43890500000000
17.5,5,2.52688200000000
17.6,5,2.6099710000000
17.7,5,2.70283500000000
17.8,5,2.78592400000000
17.9,5,2.86901300000000
18,5,2.95210200000000
18.1,5,3.02541500000000
18.2,5,3.09872900000000
18.3,5,3.16226800000000
18.4,5,3.24535700000000
18.5,5,3.3088950000000
18.6,5,3.38709700000000
18.7,5,3.44574800000000
18.8,5,3.50439900000000
18.9,5,3.55327500000000
19,5,3.6119260000000
19.1,5,3.67546400000000
19.2,5,3.71945300000000
19.3,5,3.7683280000000
19.4,5,3.81720400000000
19.5,5,3.86119300000000
19.6,5,3.90518100000000
19.7,5,3.94916900000000
19.8,5,3.98338200000000
19.9,5,4.01759500000000
20,5,4.05180800000000
20.1,5,4.08602200000000
20.2,5,4.12023500000000
20.3,5,4.14467300000000
20.4,5,4.17888600000000
20.5,5,4.20332400000000
20.6,5,4.227761000000
20.7,5,4.2375370000000
20.8,5,4.24242400000000
20.9,5,4.27175000000000
21,5,4.28641300000000
21.1,5,4.31573800000000
21.2,5,4.32062600000000
21.3,5,4.34995100000000
21.4,5,4.36461400000000
21.5,5,4.37438900000000
21.6,5,4.38905200000000
21.7,5,4.39882700000000
21.8,5,4.40860200000000
21.9,5,4.42326500000000
22,5,4.43304000000000
22.1,5,4.44281500000000
22.2,5,4.46236600000000
22.3,5,4.4672530000000
22.4,5,4.47702800000000
22.5,5,4.49169100000000
22.6,5,4.49169100000000
22.7,5,4.49657900000000
22.8,5,4.50146600000000
22.9,5,4.50635400000000
23,5,4.52101700000000
23.1,5,4.51612900000000
23.2,5,4.52101700000000
23.3,5,4.53567900000000
23.4,5,4.5405670000000
23.5,5,4.5405670000000
23.6,5,4.54545500000000
23.7,5,4.55034200000000
23.8,5,4.56500500000000
23.9,5,4.55523000000000
24,5,4.56011700000000
24.1,5,4.56011700000000
24.2,5,4.56011700000000
24.3,5,4.57478000000000
24.4,5,4.57478000000000
24.5,5,4.57478000000000
24.6,5,4.57478000000000
24.7,5,4.57478000000000
24.8,5,4.57966800000000
24.9,5,4.57966800000000
25,5,4.57966800000000
25.1,5,4.58455500000000
25.2,5,4.57966800000000
25.3,5,4.58944300000000
25.4,5,4.58944300000000
25.5,5,4.58944300000000
25.6,5,4.58944300000000
25.7,5,4.59433000000000
25.8,5,4.59433000000000
25.9,5,4.58944300000000
26,5,4.59921800000000
26.1,5,4.59921800000000
26.2,5,4.59433000000000
26.3,5,4.59433000000000
26.4,5,4.59433000000000
26.5,5,4.59433000000000
26.6,5,4.59433000000000
26.7,5,4.60410600000000
